name,version,latestVersion,repository,published,publisher,size,license,isProd,isDev,isOptional,isPeer,isBundled,parents
"ansi-to-html","0.6.15","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-client@6.5.12,@storybook/preview-web@6.5.12"
"anymatch","3.1.2","-","-","-","-","-","-",false,true,true,true,false,"@types/webpack@4.41.32,chokidar@3.5.3,jest-haste-map@26.6.2"
"app-root-dir","1.0.2","-","-","-","-","-","-",false,true,false,false,false,"lazy-universal-dotenv@3.0.1"
"aproba","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"gauge@3.0.2"
"are-we-there-yet","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"npmlog@5.0.1"
"argparse","1.0.10","-","-","-","-","-","-",false,true,false,false,false,"js-yaml@3.14.1"
"aria-query","5.0.0","-","-","-","-","-","-",false,true,false,false,false,"@testing-library/dom@8.16.0"
"arr-diff","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"micromatch@3.1.10,nanomatch@1.2.13"
"arr-flatten","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"braces@2.3.2"
"arr-union","3.1.0","-","-","-","-","-","-",false,true,false,false,false,"class-utils@0.3.6,union-value@1.0.1"
"array-find-index","1.0.2","-","-","-","-","-","-",false,true,true,false,false,"currently-unhandled@0.4.1"
"array-flatten","1.1.1","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1"
"array-includes","3.1.5","-","-","-","-","-","-",false,true,false,false,false,"airbnb-js-shims@2.2.1"
"array-union","2.1.0","-","-","-","-","-","-",false,true,false,false,false,"globby@11.1.0"
"array-uniq","1.0.3","-","-","-","-","-","-",false,true,false,false,false,"array-union@1.0.2"
"array-unique","0.3.2","-","-","-","-","-","-",false,true,false,false,false,"braces@2.3.2,micromatch@3.1.10,extglob@2.0.4,nanomatch@1.2.13"
"array.prototype.flat","1.3.0","-","-","-","-","-","-",false,true,false,false,false,"airbnb-js-shims@2.2.1"
"array.prototype.flatmap","1.3.0","-","-","-","-","-","-",false,true,false,false,false,"airbnb-js-shims@2.2.1"
"array.prototype.map","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"promise.allsettled@1.0.5"
"array.prototype.reduce","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"object.getownpropertydescriptors@2.1.4"
"arrify","2.0.1","-","-","-","-","-","-",false,true,false,false,false,"cpy@8.1.2"
"asn1.js","5.4.1","-","-","-","-","-","-",false,true,false,false,false,"parse-asn1@5.1.6"
"bn.js","4.12.0","-","-","-","-","-","-",false,true,false,false,false,"asn1.js@5.4.1,create-ecdh@4.0.4,diffie-hellman@5.0.3,elliptic@6.5.4,miller-rabin@4.0.1,public-encrypt@4.0.3"
"assert","1.5.0","-","-","-","-","-","-",false,true,false,false,false,"node-libs-browser@2.2.1"
"inherits","2.0.1","-","-","-","-","-","-",false,true,false,false,false,"asn1.js@5.4.1,util@0.10.3,browserify-aes@1.2.0,browserify-des@1.0.2,cipher-base@1.0.4,create-hash@1.2.0,create-hmac@1.1.7,crypto-browserify@3.12.0,des.js@1.0.1,duplexify@3.7.1,from2@2.3.0,glob@7.2.3,md5.js@1.3.5,ripemd160@2.0.2,sha.js@2.4.11,stream-browserify@2.0.2,stream-http@2.8.3,unherit@1.1.3"
"util","0.10.3","-","-","-","-","-","-",false,true,false,false,false,"assert@1.5.0"
"assign-symbols","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"extend-shallow@3.0.2"
"ast-types","0.14.2","-","-","-","-","-","-",false,true,false,false,false,"babel-plugin-react-docgen@4.2.1,react-docgen@5.4.3"
"async-each","1.0.3","-","-","-","-","-","-",false,true,true,false,false,"chokidar@2.1.8"
"asynckit","0.4.0","-","-","-","-","-","-",false,true,false,false,false,"form-data@3.0.1"
"at-least-node","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"fs-extra@9.1.0"
"atob","2.1.2","-","-","-","-","-","-",false,true,false,false,false,"source-map-resolve@0.5.3"
"autoprefixer","9.8.8","-","-","-","-","-","-",false,true,false,false,false,"@storybook/builder-webpack4@6.5.12"
"babel-loader","8.2.5","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-docs@6.5.12,@storybook/builder-webpack4@6.5.12,@storybook/builder-webpack5@6.5.12,@storybook/core-common@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,scholar@0.1.0"
"babel-plugin-add-react-displayname","0.0.5","-","-","-","-","-","-",false,true,false,false,false,"@storybook/react@6.5.12"
"babel-plugin-apply-mdx-type-prop","1.6.22","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22"
"@babel/helper-plugin-utils","7.10.4","-","-","-","-","-","-",false,true,false,false,false,"babel-plugin-apply-mdx-type-prop@1.6.22,babel-plugin-extract-import-names@1.6.22,remark-mdx@1.6.22"
"babel-plugin-dynamic-import-node","2.3.3","-","-","-","-","-","-",false,true,false,false,false,"@babel/plugin-transform-modules-amd@7.18.6,@babel/plugin-transform-modules-commonjs@7.18.6,@babel/plugin-transform-modules-systemjs@7.18.6"
"babel-plugin-extract-import-names","1.6.22","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22"
"babel-plugin-istanbul","6.1.1","-","-","-","-","-","-",false,true,false,false,false,"@jest/transform@26.6.2"
"babel-plugin-macros","3.1.0","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-common@6.5.12"
"babel-plugin-named-exports-order","0.0.2","-","-","-","-","-","-",false,true,false,false,false,"@storybook/builder-webpack5@6.5.12"
"babel-plugin-polyfill-corejs2","0.3.1","-","-","-","-","-","-",false,true,false,false,false,"@babel/preset-env@7.18.6"
"babel-plugin-polyfill-corejs3","0.5.2","-","-","-","-","-","-",false,true,false,false,false,"@babel/preset-env@7.18.6"
"babel-plugin-polyfill-regenerator","0.3.1","-","-","-","-","-","-",false,true,false,false,false,"@babel/preset-env@7.18.6"
"babel-plugin-react-docgen","4.2.1","-","-","-","-","-","-",false,true,false,false,false,"@storybook/react@6.5.12"
"bail","1.0.5","-","-","-","-","-","-",false,true,false,false,false,"unified@9.2.0"
"balanced-match","1.0.2","-","-","-","-","-","-",false,true,false,false,false,"brace-expansion@1.1.11"
"base","0.11.2","-","-","-","-","-","-",false,true,false,false,false,"snapdragon@0.8.2"
"define-property","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"base@0.11.2,extglob@2.0.4,snapdragon-node@2.1.1"
"base64-js","1.5.1","-","-","-","-","-","-",false,true,false,false,false,"buffer@4.9.2"
"better-opn","2.1.1","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-server@6.5.12"
"open","7.4.2","-","-","-","-","-","-",false,true,false,false,false,"better-opn@2.1.1"
"big-integer","1.6.51","-","-","-","-","-","-",false,true,true,false,false,"bplist-parser@0.1.1"
"big.js","5.2.2","-","-","-","-","-","-",false,true,false,false,false,"loader-utils@2.0.2"
"binary-extensions","2.2.0","-","-","-","-","-","-",false,true,true,false,false,"is-binary-path@2.1.0"
"bindings","1.5.0","-","-","-","-","-","-",false,true,true,false,false,"fsevents@1.2.13"
"bluebird","3.7.2","-","-","-","-","-","-",false,true,false,false,false,"cacache@12.0.4"
"bn.js","5.2.1","-","-","-","-","-","-",false,true,false,false,false,"browserify-rsa@4.1.0,browserify-sign@4.2.1"
"body-parser","1.20.0","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1"
"bytes","3.1.2","-","-","-","-","-","-",false,true,false,false,false,"body-parser@1.20.0,raw-body@2.5.1"
"debug","2.6.9","-","-","-","-","-","-",false,true,false,false,false,"body-parser@1.20.0,compression@1.7.4,expand-brackets@2.1.4,express@4.18.1,finalhandler@1.2.0,send@0.18.0,snapdragon@0.8.2"
"ms","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"debug@2.6.9"
"qs","6.10.3","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-links@6.5.12,@storybook/channel-postmessage@6.5.12,@storybook/client-api@6.5.12,@storybook/components@6.5.12,@storybook/core-client@6.5.12,@storybook/preview-web@6.5.12,@storybook/router@6.5.12,@storybook/ui@6.5.12,body-parser@1.20.0,express@4.18.1"
"boolbase","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"css-select@4.3.0,nth-check@2.1.1"
"boxen","5.1.2","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-server@6.5.12"
"camelcase","6.3.0","-","-","-","-","-","-",false,true,false,false,false,"boxen@5.1.2"
"bplist-parser","0.1.1","-","-","-","-","-","-",false,true,true,false,false,"default-browser-id@1.0.4"
"brace-expansion","1.1.11","-","-","-","-","-","-",false,true,false,false,false,"minimatch@3.1.2"
"braces","3.0.2","-","-","-","-","-","-",false,true,true,false,false,"chokidar@3.5.3,micromatch@4.0.5"
"brorand","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"elliptic@6.5.4,miller-rabin@4.0.1"
"browser-assert","1.2.1","-","-","-","-","-","-",false,true,false,false,false,"@storybook/builder-webpack5@6.5.12"
"browserify-aes","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"browserify-cipher@1.0.1,parse-asn1@5.1.6"
"browserify-cipher","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"crypto-browserify@3.12.0"
"browserify-des","1.0.2","-","-","-","-","-","-",false,true,false,false,false,"browserify-cipher@1.0.1"
"browserify-rsa","4.1.0","-","-","-","-","-","-",false,true,false,false,false,"browserify-sign@4.2.1,public-encrypt@4.0.3"
"browserify-sign","4.2.1","-","-","-","-","-","-",false,true,false,false,false,"crypto-browserify@3.12.0"
"safe-buffer","5.2.1","-","-","-","-","-","-",false,true,false,false,false,"browserify-aes@1.2.0,browserify-des@1.0.2,browserify-sign@4.2.1,cipher-base@1.0.4,content-disposition@0.5.4,create-hmac@1.1.7,evp_bytestokey@1.0.3,express@4.18.1,hash-base@3.1.0,md5.js@1.3.5,parse-asn1@5.1.6,pbkdf2@3.1.2,public-encrypt@4.0.3,randombytes@2.1.0,randomfill@1.0.4,sha.js@2.4.11,string_decoder@1.3.0"
"browserify-zlib","0.2.0","-","-","-","-","-","-",false,true,false,false,false,"node-libs-browser@2.2.1"
"browserslist","4.21.4","-","-","-","-","-","-",false,true,false,true,false,"@babel/helper-compilation-targets@7.19.3,autoprefixer@9.8.8,core-js-compat@3.23.4,webpack@5.74.0,update-browserslist-db@1.0.10"
"bser","2.1.1","-","-","-","-","-","-",false,true,false,false,false,"fb-watchman@2.0.2"
"buffer","4.9.2","-","-","-","-","-","-",false,true,false,false,false,"node-libs-browser@2.2.1"
"buffer-from","1.1.2","-","-","-","-","-","-",false,true,false,false,false,"concat-stream@1.6.2,source-map-support@0.5.21"
"buffer-xor","1.0.3","-","-","-","-","-","-",false,true,false,false,false,"browserify-aes@1.2.0"
"builtin-status-codes","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"stream-http@2.8.3"
"bytes","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"compression@1.7.4"
"c8","7.11.3","-","-","-","-","-","-",false,true,false,false,false,"estree-to-babel@3.2.1"
"cacache","15.3.0","-","-","-","-","-","-",false,true,false,false,false,"terser-webpack-plugin@4.2.3"
"p-map","4.0.0","-","-","-","-","-","-",false,true,false,false,false,"cacache@15.3.0"
"cache-base","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"base@0.11.2"
"call-bind","1.0.2","-","-","-","-","-","-",false,true,false,false,false,"array-includes@3.1.5,array.prototype.flat@1.3.0,array.prototype.flatmap@1.3.0,array.prototype.map@1.0.4,array.prototype.reduce@1.0.4,es-abstract@1.20.1,es-get-iterator@1.1.2,function.prototype.name@1.1.5,get-symbol-description@1.0.0,is-arguments@1.1.1,is-boolean-object@1.1.2,is-regex@1.1.4,is-shared-array-buffer@1.0.2,is-weakref@1.0.2,object.assign@4.1.2,object.entries@1.1.5,object.fromentries@2.0.5,object.getownpropertydescriptors@2.1.4,object.values@1.1.5,promise.allsettled@1.0.5,promise.prototype.finally@3.1.3,regexp.prototype.flags@1.4.3,side-channel@1.0.4,string.prototype.matchall@4.0.7,string.prototype.padend@3.1.3,string.prototype.padstart@3.1.3,string.prototype.trimend@1.0.5,string.prototype.trimstart@1.0.5,symbol.prototype.description@1.0.5,unbox-primitive@1.0.2"
"call-me-maybe","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"@mrmlnc/readdir-enhanced@2.2.1"
"callsites","3.1.0","-","-","-","-","-","-",false,true,false,false,false,"parent-module@1.0.1"
"camel-case","4.1.2","-","-","-","-","-","-",false,true,false,false,false,"html-minifier-terser@6.1.0"
"camelcase","5.3.1","-","-","-","-","-","-",false,true,false,false,false,"@istanbuljs/load-nyc-config@1.1.0,css-loader@3.6.0"
"camelcase-css","2.0.1","-","-","-","-","-","-",false,true,false,false,false,"@mdx-js/mdx@1.6.22"
"camelcase-keys","2.1.0","-","-","-","-","-","-",false,true,true,false,false,"meow@3.7.0"
"camelcase","2.1.1","-","-","-","-","-","-",false,true,true,false,false,"camelcase-keys@2.1.0"
"caniuse-lite","1.0.30001423","1.0.30001460","git+https://github.com/browserslist/caniuse-lite.git","2022-10-21T06:17:15.222Z","caniuse-lite (andrey+caniuse@sitnik.ru)",1861075,"CC-BY-4.0",true,true,false,false,false,"autoprefixer@9.8.8,browserslist@4.21.4,next@12.3.1"
"capture-exit","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"sane@4.1.0"
"case-sensitive-paths-webpack-plugin","2.4.0","-","-","-","-","-","-",false,true,false,false,false,"@storybook/builder-webpack4@6.5.12,@storybook/builder-webpack5@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12"
"ccount","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"remark-parse@8.0.3"
"chalk","2.4.2","-","-","-","-","-","-",false,true,false,false,false,"@babel/highlight@7.18.6,fork-ts-checker-webpack-plugin@4.1.6"
"character-entities","1.2.4","-","-","-","-","-","-",false,true,false,false,false,"parse-entities@2.0.0"
"character-entities-legacy","1.1.4","-","-","-","-","-","-",false,true,false,false,false,"parse-entities@2.0.0"
"character-reference-invalid","1.1.4","-","-","-","-","-","-",false,true,false,false,false,"parse-entities@2.0.0"
"chokidar","3.5.3","-","-","-","-","-","-",false,true,true,false,false,"fork-ts-checker-webpack-plugin@6.5.2,watchpack@1.7.5"
"chownr","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"cacache@15.3.0,tar@6.1.11"
"chrome-trace-event","1.0.3","-","-","-","-","-","-",false,true,false,true,false,"webpack@5.74.0"
"ci-info","2.0.0","-","-","-","-","-","-",false,true,false,false,false,"is-ci@2.0.0"
"cipher-base","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"browserify-aes@1.2.0,browserify-des@1.0.2,create-hash@1.2.0,create-hmac@1.1.7"
"class-utils","0.3.6","-","-","-","-","-","-",false,true,false,false,false,"base@0.11.2"
"define-property","0.2.5","-","-","-","-","-","-",false,true,false,false,false,"class-utils@0.3.6,expand-brackets@2.1.4,object-copy@0.1.0,snapdragon@0.8.2,static-extend@0.1.2"
"is-accessor-descriptor","0.1.6","-","-","-","-","-","-",false,true,false,false,false,"is-descriptor@0.1.6"
"is-data-descriptor","0.1.4","-","-","-","-","-","-",false,true,false,false,false,"is-descriptor@0.1.6"
"is-descriptor","0.1.6","-","-","-","-","-","-",false,true,false,false,false,"define-property@0.2.5"
"kind-of","5.1.0","-","-","-","-","-","-",false,true,false,false,false,"is-descriptor@0.1.6"
"clean-css","5.3.1","-","-","-","-","-","-",false,true,false,false,false,"html-minifier-terser@6.1.0"
"clean-stack","2.2.0","-","-","-","-","-","-",false,true,false,false,false,"aggregate-error@3.1.0"
"cli-boxes","2.2.1","-","-","-","-","-","-",false,true,false,false,false,"boxen@5.1.2"
"cli-table3","0.6.3","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-server@6.5.12"
"cliui","7.0.4","-","-","-","-","-","-",false,true,false,false,false,"yargs@16.2.0"
"clone-deep","4.0.1","-","-","-","-","-","-",false,true,false,false,false,"@babel/register@7.18.9"
"clsx","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"@design-systems/utils@2.12.0,@devtools-ds/object-inspector@1.2.0,@devtools-ds/themes@1.2.0,@devtools-ds/tree@1.2.0"
"collapse-white-space","1.0.6","-","-","-","-","-","-",false,true,false,false,false,"remark-parse@8.0.3"
"collection-visit","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"cache-base@1.0.1"
"color-convert","1.9.3","-","-","-","-","-","-",false,true,false,false,false,"ansi-styles@3.2.1"
"color-name","1.1.3","-","-","-","-","-","-",false,true,false,false,false,"color-convert@1.9.3"
"color-support","1.1.3","-","-","-","-","-","-",false,true,false,false,false,"gauge@3.0.2"
"colorette","1.4.0","-","-","-","-","-","-",false,true,false,false,false,"webpack-dev-middleware@4.3.0"
"combined-stream","1.0.8","-","-","-","-","-","-",false,true,false,false,false,"form-data@3.0.1"
"comma-separated-tokens","1.0.8","-","-","-","-","-","-",false,true,false,false,false,"hast-to-hyperscript@9.0.1,hastscript@6.0.0"
"commander","6.2.1","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-server@6.5.12"
"common-path-prefix","3.0.0","-","-","-","-","-","-",false,true,false,false,false,"@pmmmwh/react-refresh-webpack-plugin@0.5.7"
"commondir","1.0.1","-","-","-","-","-","-",false,true,false,false,false,"find-cache-dir@2.1.0"
"component-emitter","1.3.0","-","-","-","-","-","-",false,true,false,false,false,"base@0.11.2,cache-base@1.0.1"
"compressible","2.0.18","-","-","-","-","-","-",false,true,false,false,false,"compression@1.7.4"
"compression","1.7.4","-","-","-","-","-","-",false,true,false,false,false,"@storybook/core-server@6.5.12"
"concat-map","0.0.1","-","-","-","-","-","-",false,true,false,false,false,"brace-expansion@1.1.11"
"concat-stream","1.6.2","-","-","-","-","-","-",false,true,false,false,false,"mississippi@3.0.0"
"console-browserify","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"node-libs-browser@2.2.1"
"console-control-strings","1.1.0","-","-","-","-","-","-",false,true,false,false,false,"gauge@3.0.2,npmlog@5.0.1"
"constants-browserify","1.0.0","-","-","-","-","-","-",false,true,false,false,false,"node-libs-browser@2.2.1"
"content-disposition","0.5.4","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1"
"content-type","1.0.4","-","-","-","-","-","-",false,true,false,false,false,"body-parser@1.20.0,express@4.18.1"
"convert-source-map","1.8.0","-","-","-","-","-","-",false,true,false,false,false,"@babel/core@7.12.9,@jest/transform@26.6.2,v8-to-istanbul@9.0.1"
"cookie","0.5.0","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1"
"cookie-signature","1.0.6","-","-","-","-","-","-",false,true,false,false,false,"express@4.18.1"
"copy-concurrently","1.0.5","-","-","-","-","-","-",false,true,false,false,false,"move-concurrently@1.0.1"
"aproba","1.2.0","-","-","-","-","-","-",false,true,false,false,false,"copy-concurrently@1.0.5,move-concurrently@1.0.1,run-queue@1.0.3"
"copy-descriptor","0.1.1","-","-","-","-","-","-",false,true,false,false,false,"object-copy@0.1.0"
"core-js","3.23.4","-","-","-","-","-","-",false,true,false,false,false,"@storybook/addon-actions@6.5.12,@storybook/addon-backgrounds@6.5.12,@storybook/addon-controls@6.5.12,@storybook/addon-docs@6.5.12,@storybook/addon-essentials@6.5.12,@storybook/addon-interactions@6.5.12,@storybook/addon-links@6.5.12,@storybook/addon-measure@6.5.12,@storybook/addon-outline@6.5.12,@storybook/addon-toolbars@6.5.12,@storybook/addon-viewport@6.5.12,@storybook/addons@6.5.12,@storybook/api@6.5.12,@storybook/builder-webpack4@6.5.12,@storybook/builder-webpack5@6.5.12,@storybook/channel-postmessage@6.5.12,@storybook/channel-websocket@6.5.12,@storybook/channels@6.5.12,@storybook/client-api@6.5.12,@storybook/client-logger@6.5.12,@storybook/components@6.5.12,@storybook/core-client@6.5.12,@storybook/core-common@6.5.12,@storybook/core-events@6.5.12,@storybook/core-server@6.5.12,@storybook/csf-tools@6.5.12,@storybook/docs-tools@6.5.12,@storybook/instrumenter@6.5.12,@storybook/manager-webpack4@6.5.12,@storybook/manager-webpack5@6.5.12,@storybook/node-logger@6.5.12,@storybook/postinstall@6.5.12,@storybook/preview-web@6.5.12,@storybook/react@6.5.12,@storybook/router@6.5.12,@storybook/semver@7.3.2,@storybook/source-loader@6.5.12,@storybook/store@6.5.12,@storybook/telemetry@6.5.12,@storybook/theming@6.5.12,@storybook/ui@6.5.12,lazy-universal-dotenv@3.0.1"
